namevan,averagevan
Subj37_baseline_2019-07-15_16-27-45_VAN-Sitting_VER2.txt,0.878125
Subj37_baseline_2019-07-15_16-59-17_VAN-Sitting_VER2.txt,-0.878125
Subj37_baseline_2019-07-15_17-38-21_VAN-Sitting_VER2.txt,0.296875
Subj37_baseline_2019-07-15_18-09-31_VAN-Sitting_VER2.txt,4.890625
Subj37_baseline_2019-07-15_18-37-41_VAN-Sitting_VER2.txt,-1.203125
