namevan,averagevan
Subj39_baseline_2019-07-22_12-45-06_VAN-Sitting_VER2.txt,-2.49375
Subj39_baseline_2019-07-22_13-18-49_VAN-Sitting_VER2.txt,2.49375
Subj39_baseline_2019-07-22_13-54-28_VAN-Sitting_VER2.txt,-5.3
Subj39_baseline_2019-07-22_14-26-33_VAN-Sitting_VER2.txt,-11.35625
Subj39_baseline_2019-07-22_14-52-11_VAN-Sitting_VER2.txt,-11.45625
