namevan,averagevan
Subj32_week3_2019-07-10_13-47-03_VAN-Sitting_VER2.txt,-2.33076923076923
Subj32_week3_2019-07-10_14-17-06_VAN-Sitting_VER2.txt,2.33076923076923
Subj32_week3_2019-07-10_14-54-25_VAN-Sitting_VER2.txt,-2.2
Subj32_week3_2019-07-10_15-27-29_VAN-Sitting_VER2.txt,-2.64615384615385
Subj32_week3_2019-07-10_15-55-06_VAN-Sitting_VER2.txt,-1.52307692307692
