namevan,averagevan
subj5_baseline_2019-02-08_16-22-59_VAN-Sitting_VER2.txt,9
subj5_baseline_2019-02-08_16-58-34_VAN-Sitting_VER2.txt,6.12307692307692
subj5_baseline_2019-02-08_17-30-58_VAN-Sitting_VER2.txt,0.530769230769231
subj5_baseline_2019-02-08_18-05-56_VAN-Sitting_VER2.txt,-33.2153846153846
subj5_baseline_2019-02-08_18-37-40_VAN-Sitting_VER2.txt,-1.04615384615385
subj5_baseline_2019-02-08_18-59-53_VAN-Supine_VER2.txt,-3.34615384615385
