namevan,averagevan
subj2_baseline_2019-02-02_11-11-10_VAN-Sitting_VER2.txt,1.26923076923077
subj2_baseline_2019-02-02_11-51-50_VAN-Sitting_VER2.txt,3.93076923076923
subj2_baseline_2019-02-02_12-22-57_VAN-Sitting_VER2.txt,4.96923076923077
subj2_baseline_2019-02-02_13-02-37_VAN-Supine_VER2.txt,7.90769230769231
subj2_baseline_2019-02-02_13-34-40_VAN-Sitting_VER2.txt,-2.26153846153846
subj2_baseline_2019-02-02_13-57-04_VAN-Sitting_VER2.txt,-1.96923076923077
